country_code,year,PIB,country_name,continent_name,pop_active,pop_total,earth_footprint,IHD,pib_per_capta,measure,energy_value,earth_footprint_continent_mean_on_year,pop_active_continent_mean_on_year,pop_total_continent_mean_on_year,IHD_continent_mean_on_year,pib_per_capta_continent_mean_on_year,energy_value_continent_mean_on_year
VEN,2007,230364012575.687,"Venezuela, Bolivarian Republic of",South America,12230207,27247610,1.7948988061720739,0.744,8454.466743163419,PC_PRYENRGSUPPLY,13.65,1.6058975309629813,15070217.833333334,31675494.833333332,0.7078333333333333,5406.584228444787,NA
VNM,2007,77414425532.2452,Viet Nam,Asia,48265578,85419591,0.8309249384501183,0.632,906.284198109134,PC_PRYENRGSUPPLY,36.77,NA,41061904.787234046,87763774.0212766,0.6847446808510639,10189.76261665257,NA
VUT,2007,526428309.945088,Vanuatu,Oceania,94223,219472,NA,0.582,2398.6126245948826,NA,NA,NA,NA,2830902.4166666665,0.6746666666666666,9263.680904349882,NA
WSM,2007,550970655.544072,Samoa,Oceania,36020,182046,1.4498929470233797,0.681,3026.5463429247116,NA,NA,NA,NA,2830902.4166666665,0.6746666666666666,9263.680904349882,NA
YEM,2007,21650532264.2322,Yemen,Asia,4824621,21282515,0.5969718857945138,0.482,1017.2920006978593,PC_PRYENRGSUPPLY,1.37,NA,41061904.787234046,87763774.0212766,0.6847446808510639,10189.76261665257,NA
ZAF,2007,299415505152.298,South Africa,Africa,18785135,49119759,2.1144652422633152,0.621,6095.622438870231,PC_PRYENRGSUPPLY,10.32,NA,NA,19005458.18367347,0.4854081632653061,2096.276157401453,NA
ZMB,2007,14056957976.2648,Zambia,Africa,5172583,12502958,0.47097639440044303,0.503,1124.2905859769185,PC_PRYENRGSUPPLY,93.52,NA,NA,19005458.18367347,0.4854081632653061,2096.276157401453,NA
ZWE,2007,5291950100,Zimbabwe,Africa,5944520,12255922,0.7319738945987018,0.442,431.78718826702715,PC_PRYENRGSUPPLY,69.81,NA,NA,19005458.18367347,0.4854081632653061,2096.276157401453,NA
AFG,2008,10109218067.7904,Afghanistan,Asia,9120654,27722276,0.37580355144651534,0.437,364.6604653885705,NA,NA,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
AGO,2008,88538611205.1433,Angola,Africa,8932567,21695634,0.5495455707600319,0.502,4080.9414099234573,PC_PRYENRGSUPPLY,62.04,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
ALB,2008,12881353507.8539,Albania,Europe,1234601,2947314,1.228072144666001,0.724,4370.539924776899,PC_PRYENRGSUPPLY,26.16,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
AND,2008,4007353156.58415,Andorra,Europe,NA,83862,NA,0.831,47785.089272664016,NA,NA,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
ARE,2008,315474615738.598,United Arab Emirates,Asia,4922159,7089487,7.216971937322838,0.838,44498.934230163344,PC_PRYENRGSUPPLY,0.07,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
ARG,2008,361558037110.419,Argentina,South America,17922661,40080160,2.064233114020698,0.795,9020.87309807194,PC_PRYENRGSUPPLY,6.28,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
ARM,2008,11662040713.8753,Armenia,Europe,1311477,2907618,1.2741536549642296,0.727,4010.857242552254,PC_PRYENRGSUPPLY,5.43,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
ARM,2008,11662040713.8753,Armenia,Asia,1311477,2907618,1.2741536549642296,0.727,4010.857242552254,PC_PRYENRGSUPPLY,5.43,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
ASM,2008,563000000,Samoa,Oceania,NA,57492,1.4524182619375419,0.685,9792.666805816461,NA,NA,NA,NA,2885314,0.6775,10152.004662194822,NA
ATG,2008,1368431037.03704,Antigua and Barbuda,North America,NA,85397,2.6587414314832603,0.777,16024.345551214212,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
AUS,2008,1053995523724.26,Australia,Oceania,11257823,21249200,5.1345040158745725,0.92,49601.65670821772,PC_PRYENRGSUPPLY,5.57,NA,NA,2885314,0.6775,10152.004662194822,NA
AUT,2008,430294287388.311,Austria,Europe,4209387,8321496,3.76621637365371,0.884,51708.76575417581,PC_PRYENRGSUPPLY,25.14,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
AZE,2008,48852482960.0779,Azerbaijan,Europe,4218516,8763400,1.0757174978402853,0.719,5574.603802186127,PC_PRYENRGSUPPLY,2.08,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
AZE,2008,48852482960.0779,Azerbaijan,Asia,4218516,8763400,1.0757174978402853,0.719,5574.603802186127,PC_PRYENRGSUPPLY,2.08,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
BDI,2008,1611835901.9063,Burundi,Africa,3529298,8126102,0.5120837781190948,0.372,198.35290055506317,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
BEL,2008,518625897172.99,Belgium,Europe,4766246,10709973,4.368177295397496,0.899,48424.57559631476,PC_PRYENRGSUPPLY,3.44,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
BEN,2008,7132787396.66547,Benin,Africa,3469776,8696921,0.7453097638755519,0.462,820.1508783011218,PC_PRYENRGSUPPLY,59.19,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
BFA,2008,8369637065.40255,Burkina Faso,Africa,5662809,14689725,0.7680926081754266,0.357,569.7613172065883,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
BGD,2008,91631278239.3237,Bangladesh,Asia,55017751,144304167,0.3784198450236464,0.523,634.9870564674941,PC_PRYENRGSUPPLY,32.42,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
BGR,2008,54409138498.3548,Bulgaria,Europe,3576821,7492561,2.549283652313967,0.771,7261.754492002774,PC_PRYENRGSUPPLY,5.35,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
BHR,2008,25710877659.5745,Bahrain,Asia,614105,1114641,6.7744561627858735,0.796,23066.509898321074,PC_PRYENRGSUPPLY,0,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
BHS,2008,10526000000,Bahamas,North America,187137,343681,1.941345673644005,0.79,30627.238631172513,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
BIH,2008,19112739664.4697,Bosnia and Herzegovina,Europe,1520460,3754271,1.9941448828351467,0.719,5090.932344646857,PC_PRYENRGSUPPLY,10.05,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
BLR,2008,60763483146.0674,Belarus,Europe,5034919,9527985,2.7545956217982237,0.774,6377.369732012319,PC_PRYENRGSUPPLY,4.65,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
BLZ,2008,1368625150,Belize,North America,127726,306823,NA,0.7,4460.634144115663,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
BOL,2008,16674324634.2373,Bolivia,South America,4534295,9721454,1.5882814864665034,0.64,1715.2089218585306,PC_PRYENRGSUPPLY,17.4,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
BRA,2008,1695824565983.2,Brazil,South America,93563450,192030362,1.6722306646534537,0.716,8831.023116975637,PC_PRYENRGSUPPLY,44.46,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
BRB,2008,4782000000,Barbados,North America,154004,279946,2.5505650245375806,0.781,17081.86578840205,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
BRN,2008,14393099068.5859,Brunei Darussalam,Asia,184784,379421,4.195412769015584,0.84,37934.37650679825,PC_PRYENRGSUPPLY,0,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
BTN,2008,1258332337.28382,Bhutan,Asia,322720,671613,2.4881378892690584,0.543,1873.5973503845516,NA,NA,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
BWA,2008,10945070441.9283,Botswana,Africa,781840,1915639,1.7987064331624483,0.639,5713.534983328435,PC_PRYENRGSUPPLY,22.81,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
CAF,2008,1985240986.18508,Central African Republic,Africa,1736369,4273366,0.7143946640202058,0.337,464.56142211668276,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
CAN,2008,1549131208997.19,Canada,North America,18570589,33247118,4.894541666563485,0.899,46594.45095352896,PC_PRYENRGSUPPLY,16.77,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
CHE,2008,554363487120.303,Switzerland,Europe,4409724,7647675,3.34529532674777,0.917,72487.8459296849,PC_PRYENRGSUPPLY,17.82,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
CHL,2008,179638496278.574,Chile,South America,7769315,16708258,2.2109876385217784,0.806,10751.479674217026,PC_PRYENRGSUPPLY,24.49,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
CHN,2008,4594306848763.08,China,Asia,770730704,1324655000,1.6929540239290723,0.685,3468.304463247472,PC_PRYENRGSUPPLY,12.02,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
CIV,2008,24224905503.654,Cote d'Ivoire,Africa,6781925,19605569,NA,0.43,1235.6134883743491,PC_PRYENRGSUPPLY,75.89,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
CMR,2008,26409781215.1844,Cameroon,Africa,8627867,19252666,0.6716284646760492,0.492,1371.7467084914058,PC_PRYENRGSUPPLY,72.38,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
COD,2008,19788515873.9704,Congo,Africa,22309872,60411195,0.5246944557954171,0.536,327.56372182292375,PC_PRYENRGSUPPLY,97.21,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
COL,2008,241710969502.894,Colombia,South America,20796857,44254975,1.095033100246208,0.71,5461.78072641311,PC_PRYENRGSUPPLY,25.43,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
COM,2008,911967428.713838,Comoros,Africa,162521,657229,0.5999996851925388,0.47,1387.5946263993799,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
CPV,2008,1789333748.6799,Cabo Verde,Africa,207393,480842,1.2056106409641951,0.625,3721.250948710595,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
CRI,2008,30612927861.2203,Costa Rica,North America,2083034,4463125,1.5498415030330779,0.75,6859.079201505739,PC_PRYENRGSUPPLY,51.13,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
CUB,2008,60806300000,Cuba,North America,5038221,11236971,1.1083616890838854,0.78,5411.271418249633,PC_PRYENRGSUPPLY,13.07,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
CYP,2008,27839724622.8212,Cyprus,Europe,557600,1081563,3.243738019396541,0.852,25740.27090684611,PC_PRYENRGSUPPLY,3.67,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
CYP,2008,27839724622.8212,Cyprus,Asia,557600,1081563,3.243738019396541,0.852,25740.27090684611,PC_PRYENRGSUPPLY,3.67,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
CZE,2008,235718586901.129,Czech Republic,Europe,5205012,10384603,3.6964252519456977,0.854,22698.853957260475,PC_PRYENRGSUPPLY,4.91,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
DEU,2008,3752365607148.09,Germany,Europe,41891877,82110097,3.0587478811296767,0.917,45699.198323296216,PC_PRYENRGSUPPLY,7.04,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
DJI,2008,999105339.267729,Djibouti,Africa,331896,816358,1.0339309172356124,0.435,1223.8568609209797,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
DMA,2008,458190185.185185,Dominica,North America,NA,70827,1.4312661412536087,0.72,6469.145737998009,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
DNK,2008,353361038818.383,Denmark,Europe,2962829,5493621,4.66187932709206,0.909,64322.063502084144,PC_PRYENRGSUPPLY,16.88,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
DOM,2008,48288967303.4896,Dominican Republic,North America,3773653,9458075,0.8949719615405273,0.695,5105.5809246056515,PC_PRYENRGSUPPLY,13.42,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
DZA,2008,171000691877.714,Algeria,Africa,10605962,34730608,1.1407768139131922,0.709,4923.630818029848,PC_PRYENRGSUPPLY,0.19,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
ECU,2008,61762635000,Ecuador,South America,6740338,14535739,1.1491139949162312,0.711,4249.019262109756,PC_PRYENRGSUPPLY,16.44,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
EGY,2008,162818181818.182,Egypt,Africa,25681846,79636079,1.0799916098676472,0.658,2044.5278554985362,PC_PRYENRGSUPPLY,3.94,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
ERI,2008,1380188800,Eritrea,Africa,1488322,3062779,0.32011645574313125,0.407,450.6328403061403,PC_PRYENRGSUPPLY,80.89,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
ESP,2008,1635015380108.39,Spain,Europe,23070472,45954106,3.188496075827795,0.856,35579.30993388034,PC_PRYENRGSUPPLY,7.59,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
EST,2008,24194039255.8957,Estonia,Europe,697842,1337090,3.823391579923781,0.841,18094.54805278306,PC_PRYENRGSUPPLY,11.77,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
ETH,2008,27066912635.2228,Ethiopia,Africa,36722354,82916235,0.5677214827165524,0.394,326.4368266989306,PC_PRYENRGSUPPLY,95.15,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
FIN,2008,283742493042.332,Finland,Europe,2718689,5313399,4.298653903740161,0.904,53401.314872519826,PC_PRYENRGSUPPLY,25.8,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
FJI,2008,3523185919.55826,Fiji,Oceania,354448,845361,1.3577363941612537,0.703,4167.670284716542,NA,NA,NA,NA,2885314,0.6775,10152.004662194822,NA
FRA,2008,2918382891460.38,France,Europe,29502880,64374984,3.2362752743695973,0.878,45334.11443582463,PC_PRYENRGSUPPLY,7.03,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
FSM,2008,262868600,Micronesia (Federated States of),Oceania,NA,103543,NA,0.596,2538.73849511797,NA,NA,NA,NA,2885314,0.6775,10152.004662194822,NA
GAB,2008,15508574820.3516,Gabon,Africa,453418,1518540,1.1544591071273385,0.653,10212.81943205421,PC_PRYENRGSUPPLY,82.93,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
GBR,2008,2904036764705.88,United Kingdom,Europe,31655559,61806995,3.3860667701212965,0.896,46985.56797181095,PC_PRYENRGSUPPLY,2.63,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
GEO,2008,12795076469.0099,Georgia,Europe,2002094,3848449,0.8852458589442687,0.728,3324.735879054107,PC_PRYENRGSUPPLY,33.55,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
GEO,2008,12795076469.0099,Georgia,Asia,2002094,3848449,0.8852458589442687,0.728,3324.735879054107,PC_PRYENRGSUPPLY,33.55,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
GHA,2008,28526891010.4925,Ghana,Africa,9951020,23563825,1.035417104442494,0.542,1210.62225723084,PC_PRYENRGSUPPLY,57.41,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
GIN,2008,6964179193.84376,Guinea,Africa,3385413,9738792,0.8333927016484668,0.396,715.0968204109668,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
GMB,2008,965781078.206954,Gambia,Africa,541179,1689285,0.6827532213600497,0.435,571.7099709089669,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
GNB,2008,864654795.287148,Guinea-Bissau,Africa,589267,1446936,0.9405835108131484,0.415,597.5763926581051,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
GNQ,2008,19749893536.3204,Equatorial Guinea,Africa,320235,860840,1.4477396072981288,0.586,22942.583449096695,NA,NA,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
GRC,2008,354460802548.704,Greece,Europe,5070672,11077841,3.375281267179441,0.857,31997.28201088136,PC_PRYENRGSUPPLY,5.62,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
GRD,2008,825976037.037037,Grenada,North America,NA,105456,1.757142155256109,0.739,7832.423352270492,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
GTM,2008,39136954232.1988,Guatemala,North America,5148311,14006428,1.0035337557025934,0.598,2794.2137875694502,PC_PRYENRGSUPPLY,59.71,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
GUY,2008,1916994911.93238,Guyana,South America,277267,746817,1.4881165429989986,0.621,2566.8870846972954,NA,NA,1.7062281626640665,15347241.916666666,32017879.5,0.7154166666666667,6517.854328891245,NA
HND,2008,13789727209.7723,Honduras,North America,3025817,7980955,0.9985327633367326,0.59,1727.8292146456533,PC_PRYENRGSUPPLY,45.66,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
HRV,2008,70494603466.4504,Croatia,Europe,1940990,4309705,2.722982716680507,0.803,16357.176063431347,PC_PRYENRGSUPPLY,16.6,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
HTI,2008,6548530572.35291,Haiti,North America,3961823,9646580,0.34326897057495953,0.466,678.8447897962708,PC_PRYENRGSUPPLY,79.27,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
HUN,2008,157998423131.739,Hungary,Europe,4258722,10038188,2.3997836560183363,0.818,15739.735411584144,PC_PRYENRGSUPPLY,6.01,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
IDN,2008,510228634992.258,Indonesia,Asia,111067180,235469762,0.8447101215697145,0.646,2166.8541670002537,PC_PRYENRGSUPPLY,36.19,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
IND,2008,1198895498504.14,India,Asia,457869614,1200669765,0.5643595706618139,0.564,998.5222693636663,PC_PRYENRGSUPPLY,30.25,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
IRL,2008,275038896001.172,Ireland,Europe,2347538,4489544,3.4378323219986204,0.908,61262.1005610307,PC_PRYENRGSUPPLY,3.89,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
IRN,2008,406070949553.875,"Iran, Islamic Republic of",Asia,23479958,72120604,1.7989439150887137,0.741,5630.44299454113,PC_PRYENRGSUPPLY,0.52,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
IRQ,2008,131613661510.475,Iraq,Asia,6969053,28385746,0.7132113889898667,0.643,4636.610977582728,PC_PRYENRGSUPPLY,1.23,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
ISL,2008,17905251832.0506,Iceland,Europe,189969,317414,NA,0.89,56409.77345690675,PC_PRYENRGSUPPLY,86.8,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
ISR,2008,215960886649.944,Israel,Asia,3326856,7308800,3.1212636018766027,0.88,29548.063519311516,PC_PRYENRGSUPPLY,4.71,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
ITA,2008,2390729163615.06,Italy,Europe,24710080,58826731,3.086054055736248,0.868,40640.18385816917,PC_PRYENRGSUPPLY,10.85,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
JAM,2008,13680482786.9977,Jamaica,North America,1296648,2781876,0.7398822332919202,0.708,4917.718398303052,PC_PRYENRGSUPPLY,14.02,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
JOR,2008,22218617771.5092,Jordan,Asia,1704321,6556478,1.1882219034463657,0.736,3388.8038321045537,PC_PRYENRGSUPPLY,1.72,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
JPN,2008,5037908465114.48,Japan,Asia,67099689,128063000,2.767126780937688,0.881,39339.29757318258,PC_PRYENRGSUPPLY,3.11,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
KAZ,2008,133441612246.798,Kazakhstan,Europe,8380149,15674000,3.390399392743298,0.759,8513.564645068138,PC_PRYENRGSUPPLY,1.02,NA,NA,18106865.06521739,0.8277608695652174,32704.193761763083,NA
KAZ,2008,133441612246.798,Kazakhstan,Asia,8380149,15674000,3.390399392743298,0.759,8513.564645068138,PC_PRYENRGSUPPLY,1.02,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
KEN,2008,35895153327.8497,Kenya,Africa,14705695,39791981,0.5608772835672033,0.523,902.0700258137363,PC_PRYENRGSUPPLY,83.44,NA,NA,19487432.408163264,0.4931020408163265,2428.625806539325,NA
KGZ,2008,5139957784.91084,Kyrgyzstan,Asia,2404631,5318700,0.8471007417772692,0.631,966.3936271853723,PC_PRYENRGSUPPLY,27.68,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
KHM,2008,10351914093.1723,Cambodia,Asia,7636464,13883834,0.6324890677942671,0.521,745.6091806609255,PC_PRYENRGSUPPLY,65.3,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
KIR,2008,141042610.300285,Kiribati,Oceania,NA,98761,NA,0.585,1428.1205161985501,NA,NA,NA,NA,2885314,0.6775,10152.004662194822,NA
KNA,2008,793368441.007407,Saint Kitts and Nevis,North America,NA,48185,NA,0.738,16465.050140238807,NA,NA,NA,NA,22864301.173913043,0.722304347826087,12096.700930958292,NA
KOR,2008,1002219052967.54,"Korea, Republic of",Asia,24924804,49054708,3.295054059338944,0.874,20430.639460080773,PC_PRYENRGSUPPLY,0.6,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
KWT,2008,147395833333.333,Kuwait,Asia,1410475,2656009,5.921440170462888,0.789,55495.23112810725,PC_PRYENRGSUPPLY,0,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
LAO,2008,5443915120.50795,Lao People's Democratic Republic,Asia,2938999,6046620,0.7050446648781747,0.529,900.3236718212737,NA,NA,NA,41396896.85106383,88732343.59574468,0.6904468085106383,NA,NA
